"captured_at","sequence","protocol_repeat","stage","n","kappa","requested_variant","launch_position","gpu_timestamp","gpu_name","driver_version","temperature_c","power_w","sm_clock_mhz","memory_clock_mhz","gpu_utilization_pct","memory_utilization_pct"
"2026-08-14T18:42:18.2263082-04:00","88","1","record","8000","10000","V6c","0","2026/08/14 18:42:18.205","NVIDIA GeForce GTX 1650","573.22","58","17.56","1815","3500","26","16"
"2026-08-14T18:42:18.7489182-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:18.721","NVIDIA GeForce GTX 1650","573.22","58","17.60","1815","3500","25","19"
"2026-08-14T18:42:19.0666459-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:19.049","NVIDIA GeForce GTX 1650","573.22","58","17.59","1815","3500","25","19"
"2026-08-14T18:42:19.3741971-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:19.354","NVIDIA GeForce GTX 1650","573.22","58","17.56","1815","3500","0","0"
"2026-08-14T18:42:19.6952349-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:19.675","NVIDIA GeForce GTX 1650","573.22","58","12.07","1020","3500","0","0"
"2026-08-14T18:42:19.9890080-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:19.973","NVIDIA GeForce GTX 1650","573.22","57","11.50","360","3401","0","0"
"2026-08-14T18:42:20.2885944-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:20.271","NVIDIA GeForce GTX 1650","573.22","57","11.49","330","3401","0","0"
"2026-08-14T18:42:20.5894496-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:20.571","NVIDIA GeForce GTX 1650","573.22","57","11.44","330","3401","0","0"
"2026-08-14T18:42:20.8896748-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:20.873","NVIDIA GeForce GTX 1650","573.22","57","11.45","330","3401","0","0"
"2026-08-14T18:42:21.1975813-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:21.173","NVIDIA GeForce GTX 1650","573.22","57","11.43","330","3401","0","0"
"2026-08-14T18:42:21.5122161-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:21.489","NVIDIA GeForce GTX 1650","573.22","57","6.62","330","810","0","0"
"2026-08-14T18:42:21.8166788-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:21.795","NVIDIA GeForce GTX 1650","573.22","57","6.57","330","810","0","0"
"2026-08-14T18:42:22.1461492-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:22.123","NVIDIA GeForce GTX 1650","573.22","57","6.56","300","810","0","0"
"2026-08-14T18:42:22.4746024-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:22.455","NVIDIA GeForce GTX 1650","573.22","56","6.69","300","810","0","0"
"2026-08-14T18:42:22.8132105-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:22.795","NVIDIA GeForce GTX 1650","573.22","56","6.56","300","810","0","0"
"2026-08-14T18:42:23.1414450-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:23.123","NVIDIA GeForce GTX 1650","573.22","56","6.52","300","810","0","0"
"2026-08-14T18:42:23.4725322-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:23.439","NVIDIA GeForce GTX 1650","573.22","56","4.10","300","405","0","0"
"2026-08-14T18:42:23.7993578-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:23.767","NVIDIA GeForce GTX 1650","573.22","56","4.14","300","405","0","0"
"2026-08-14T18:42:24.1122497-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:24.098","NVIDIA GeForce GTX 1650","573.22","56","4.05","300","405","0","0"
"2026-08-14T18:42:24.4262170-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:24.408","NVIDIA GeForce GTX 1650","573.22","56","4.07","300","405","0","0"
"2026-08-14T18:42:24.7294744-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:24.709","NVIDIA GeForce GTX 1650","573.22","56","4.04","300","405","0","0"
"2026-08-14T18:42:25.0434237-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:25.026","NVIDIA GeForce GTX 1650","573.22","56","4.03","300","405","0","0"
"2026-08-14T18:42:25.3682281-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:25.343","NVIDIA GeForce GTX 1650","573.22","56","4.16","300","405","0","0"
"2026-08-14T18:42:25.7127731-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:25.691","NVIDIA GeForce GTX 1650","573.22","56","4.05","300","405","0","0"
"2026-08-14T18:42:26.0443914-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:26.026","NVIDIA GeForce GTX 1650","573.22","56","4.07","300","405","0","0"
"2026-08-14T18:42:26.3515738-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:26.331","NVIDIA GeForce GTX 1650","573.22","56","4.02","300","405","0","0"
"2026-08-14T18:42:26.6772622-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:26.660","NVIDIA GeForce GTX 1650","573.22","56","4.08","300","405","0","0"
"2026-08-14T18:42:27.0583868-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:26.977","NVIDIA GeForce GTX 1650","573.22","56","4.16","300","405","0","0"
"2026-08-14T18:42:27.3631859-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:27.346","NVIDIA GeForce GTX 1650","573.22","56","4.01","300","405","0","0"
"2026-08-14T18:42:27.6801942-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:27.662","NVIDIA GeForce GTX 1650","573.22","56","4.10","300","405","0","0"
"2026-08-14T18:42:27.9998440-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:27.978","NVIDIA GeForce GTX 1650","573.22","56","4.13","300","405","0","0"
"2026-08-14T18:42:28.3306474-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:28.312","NVIDIA GeForce GTX 1650","573.22","56","4.09","300","405","0","0"
"2026-08-14T18:42:28.6661948-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:28.645","NVIDIA GeForce GTX 1650","573.22","56","4.11","300","405","0","0"
"2026-08-14T18:42:28.9924147-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:28.964","NVIDIA GeForce GTX 1650","573.22","56","4.13","300","405","0","0"
"2026-08-14T18:42:29.3201121-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:29.297","NVIDIA GeForce GTX 1650","573.22","56","4.01","300","405","0","0"
"2026-08-14T18:42:29.6484409-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:29.621","NVIDIA GeForce GTX 1650","573.22","56","4.06","300","405","0","0"
"2026-08-14T18:42:29.9555626-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:29.930","NVIDIA GeForce GTX 1650","573.22","56","4.04","300","405","0","0"
"2026-08-14T18:42:30.3052239-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:30.265","NVIDIA GeForce GTX 1650","573.22","56","4.14","300","405","0","0"
"2026-08-14T18:42:30.6231409-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:30.598","NVIDIA GeForce GTX 1650","573.22","56","4.03","300","405","0","0"
"2026-08-14T18:42:30.9231726-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:30.900","NVIDIA GeForce GTX 1650","573.22","56","4.05","300","405","0","0"
"2026-08-14T18:42:31.2498627-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:31.233","NVIDIA GeForce GTX 1650","573.22","56","4.10","300","405","0","0"
"2026-08-14T18:42:31.5668704-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:31.548","NVIDIA GeForce GTX 1650","573.22","56","4.07","300","405","0","0"
"2026-08-14T18:42:31.8965715-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:31.866","NVIDIA GeForce GTX 1650","573.22","56","4.06","300","405","0","0"
"2026-08-14T18:42:32.2341739-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:32.200","NVIDIA GeForce GTX 1650","573.22","56","4.15","300","405","0","0"
"2026-08-14T18:42:32.5343918-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:32.517","NVIDIA GeForce GTX 1650","573.22","56","4.10","300","405","0","0"
"2026-08-14T18:42:32.8510627-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:32.832","NVIDIA GeForce GTX 1650","573.22","56","4.07","300","405","0","0"
"2026-08-14T18:42:33.1538518-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:33.134","NVIDIA GeForce GTX 1650","573.22","56","4.04","300","405","0","0"
"2026-08-14T18:42:33.4700473-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:33.449","NVIDIA GeForce GTX 1650","573.22","56","4.11","300","405","0","0"
"2026-08-14T18:42:33.7917808-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:33.767","NVIDIA GeForce GTX 1650","573.22","56","4.02","300","405","0","0"
"2026-08-14T18:42:34.1023161-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:34.083","NVIDIA GeForce GTX 1650","573.22","56","4.13","300","405","0","0"
"2026-08-14T18:42:34.4206556-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:34.400","NVIDIA GeForce GTX 1650","573.22","56","4.07","300","405","0","0"
"2026-08-14T18:42:34.7468172-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:34.720","NVIDIA GeForce GTX 1650","573.22","56","4.01","300","405","0","0"
"2026-08-14T18:42:35.0698373-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:35.051","NVIDIA GeForce GTX 1650","573.22","56","4.08","300","405","0","0"
"2026-08-14T18:42:35.3910627-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:35.368","NVIDIA GeForce GTX 1650","573.22","56","4.00","300","405","0","0"
"2026-08-14T18:42:35.7088944-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:35.686","NVIDIA GeForce GTX 1650","573.22","56","4.05","300","405","0","0"
"2026-08-14T18:42:36.0417767-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:36.003","NVIDIA GeForce GTX 1650","573.22","56","4.07","300","405","0","0"
"2026-08-14T18:42:36.3709082-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:36.352","NVIDIA GeForce GTX 1650","573.22","56","4.04","300","405","0","0"
"2026-08-14T18:42:36.7138314-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:36.687","NVIDIA GeForce GTX 1650","573.22","56","4.08","300","405","0","0"
"2026-08-14T18:42:37.0570979-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:37.021","NVIDIA GeForce GTX 1650","573.22","56","4.11","300","405","0","0"
"2026-08-14T18:42:37.3839540-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:37.352","NVIDIA GeForce GTX 1650","573.22","56","4.04","300","405","0","0"
"2026-08-14T18:42:37.6935685-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:37.671","NVIDIA GeForce GTX 1650","573.22","56","4.09","300","405","0","0"
"2026-08-14T18:42:38.0393887-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:38.004","NVIDIA GeForce GTX 1650","573.22","56","4.18","300","405","0","0"
"2026-08-14T18:42:38.3639617-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:38.339","NVIDIA GeForce GTX 1650","573.22","56","12.46","1020","3500","0","0"
"2026-08-14T18:42:38.6726842-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:38.654","NVIDIA GeForce GTX 1650","573.22","58","18.52","1815","3500","11","2"
"2026-08-14T18:42:38.9904401-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:38.973","NVIDIA GeForce GTX 1650","573.22","58","28.17","1815","3500","11","2"
"2026-08-14T18:42:39.2951965-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:39.273","NVIDIA GeForce GTX 1650","573.22","60","27.44","1815","3500","11","2"
"2026-08-14T18:42:39.5905715-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:39.572","NVIDIA GeForce GTX 1650","573.22","60","28.14","1815","3500","100","27"
"2026-08-14T18:42:39.8907568-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:39.872","NVIDIA GeForce GTX 1650","573.22","59","18.40","1815","3500","100","27"
"2026-08-14T18:42:40.2180947-04:00","89","1","record","8000","10000","V6e","1","2026/08/14 18:42:40.189","NVIDIA GeForce GTX 1650","573.22","59","17.65","1815","3500","100","27"
"2026-08-14T18:42:40.8605270-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:40.839","NVIDIA GeForce GTX 1650","573.22","58","17.67","1815","3500","31","7"
"2026-08-14T18:42:41.1756382-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:41.156","NVIDIA GeForce GTX 1650","573.22","58","17.68","1815","3500","31","7"
"2026-08-14T18:42:41.5483407-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:41.524","NVIDIA GeForce GTX 1650","573.22","58","17.67","1815","3500","0","0"
"2026-08-14T18:42:41.8752167-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:41.840","NVIDIA GeForce GTX 1650","573.22","58","11.13","345","810","0","0"
"2026-08-14T18:42:42.2136062-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:42.191","NVIDIA GeForce GTX 1650","573.22","57","8.21","330","810","0","0"
"2026-08-14T18:42:42.5672373-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:42.542","NVIDIA GeForce GTX 1650","573.22","57","6.64","330","810","0","0"
"2026-08-14T18:42:42.9344979-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:42.891","NVIDIA GeForce GTX 1650","573.22","57","6.62","330","810","0","0"
"2026-08-14T18:42:43.3055638-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:43.275","NVIDIA GeForce GTX 1650","573.22","57","6.60","330","810","0","0"
"2026-08-14T18:42:43.6465848-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:43.616","NVIDIA GeForce GTX 1650","573.22","57","4.68","300","405","0","0"
"2026-08-14T18:42:43.9732388-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:43.943","NVIDIA GeForce GTX 1650","573.22","57","4.11","300","405","0","0"
"2026-08-14T18:42:44.3106674-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:44.276","NVIDIA GeForce GTX 1650","573.22","56","4.10","300","405","0","0"
"2026-08-14T18:42:44.7043832-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:44.627","NVIDIA GeForce GTX 1650","573.22","56","4.18","300","405","0","0"
"2026-08-14T18:42:45.1441912-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:45.110","NVIDIA GeForce GTX 1650","573.22","56","4.11","300","405","0","0"
"2026-08-14T18:42:45.5128507-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:45.479","NVIDIA GeForce GTX 1650","573.22","56","4.13","300","405","0","0"
"2026-08-14T18:42:45.8499141-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:45.827","NVIDIA GeForce GTX 1650","573.22","56","4.14","300","405","0","0"
"2026-08-14T18:42:46.2084380-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:46.178","NVIDIA GeForce GTX 1650","573.22","56","4.06","300","405","0","0"
"2026-08-14T18:42:46.9177678-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:46.895","NVIDIA GeForce GTX 1650","573.22","56","4.07","300","405","0","0"
"2026-08-14T18:42:47.2664058-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:47.245","NVIDIA GeForce GTX 1650","573.22","56","4.09","300","405","0","0"
"2026-08-14T18:42:47.6246229-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:47.597","NVIDIA GeForce GTX 1650","573.22","56","4.05","300","405","0","0"
"2026-08-14T18:42:48.0190878-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:47.979","NVIDIA GeForce GTX 1650","573.22","56","4.05","300","405","0","0"
"2026-08-14T18:42:48.3762417-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:48.347","NVIDIA GeForce GTX 1650","573.22","56","4.01","300","405","0","0"
"2026-08-14T18:42:48.7168976-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:48.697","NVIDIA GeForce GTX 1650","573.22","56","4.19","300","405","0","0"
"2026-08-14T18:42:49.0920991-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:49.058","NVIDIA GeForce GTX 1650","573.22","56","4.08","300","405","0","0"
"2026-08-14T18:42:49.4147013-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:49.397","NVIDIA GeForce GTX 1650","573.22","56","4.00","300","405","0","0"
"2026-08-14T18:42:49.7982530-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:49.765","NVIDIA GeForce GTX 1650","573.22","56","4.08","300","405","0","0"
"2026-08-14T18:42:50.1691250-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:50.147","NVIDIA GeForce GTX 1650","573.22","56","4.03","300","405","0","0"
"2026-08-14T18:42:50.4995840-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:50.481","NVIDIA GeForce GTX 1650","573.22","56","4.07","300","405","0","0"
"2026-08-14T18:42:50.8332419-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:50.811","NVIDIA GeForce GTX 1650","573.22","56","4.02","300","405","0","0"
"2026-08-14T18:42:51.2430145-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:51.207","NVIDIA GeForce GTX 1650","573.22","56","4.04","300","405","0","0"
"2026-08-14T18:42:51.5838465-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:51.565","NVIDIA GeForce GTX 1650","573.22","56","4.02","300","405","0","0"
"2026-08-14T18:42:52.0113960-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:51.961","NVIDIA GeForce GTX 1650","573.22","56","4.05","300","405","0","0"
"2026-08-14T18:42:52.4246681-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:52.367","NVIDIA GeForce GTX 1650","573.22","56","4.08","300","405","0","0"
"2026-08-14T18:42:52.8417103-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:52.803","NVIDIA GeForce GTX 1650","573.22","56","4.06","300","405","0","0"
"2026-08-14T18:42:53.4514630-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:53.433","NVIDIA GeForce GTX 1650","573.22","56","4.19","300","405","0","0"
"2026-08-14T18:42:53.8231416-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:53.785","NVIDIA GeForce GTX 1650","573.22","56","4.13","300","405","0","0"
"2026-08-14T18:42:54.1606225-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:54.136","NVIDIA GeForce GTX 1650","573.22","56","4.06","300","405","0","0"
"2026-08-14T18:42:54.5555516-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:54.520","NVIDIA GeForce GTX 1650","573.22","56","4.18","300","405","0","0"
"2026-08-14T18:42:54.9563441-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:54.906","NVIDIA GeForce GTX 1650","573.22","56","4.13","300","405","0","0"
"2026-08-14T18:42:55.3563606-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:55.320","NVIDIA GeForce GTX 1650","573.22","56","4.18","300","405","0","0"
"2026-08-14T18:42:55.7494720-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:55.713","NVIDIA GeForce GTX 1650","573.22","56","4.14","300","405","0","0"
"2026-08-14T18:42:56.1383700-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:56.103","NVIDIA GeForce GTX 1650","573.22","56","4.09","300","405","0","0"
"2026-08-14T18:42:56.5052532-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:56.474","NVIDIA GeForce GTX 1650","573.22","56","4.11","300","405","0","0"
"2026-08-14T18:42:56.8954498-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:56.855","NVIDIA GeForce GTX 1650","573.22","56","4.10","300","405","0","0"
"2026-08-14T18:42:57.2777502-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:57.255","NVIDIA GeForce GTX 1650","573.22","56","4.10","300","405","0","0"
"2026-08-14T18:42:57.6961396-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:57.653","NVIDIA GeForce GTX 1650","573.22","56","4.08","300","405","0","0"
"2026-08-14T18:42:58.0656808-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:58.037","NVIDIA GeForce GTX 1650","573.22","56","4.12","300","405","0","0"
"2026-08-14T18:42:58.4437157-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:58.423","NVIDIA GeForce GTX 1650","573.22","56","4.05","300","405","0","0"
"2026-08-14T18:42:59.0628021-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:59.042","NVIDIA GeForce GTX 1650","573.22","56","4.12","300","405","0","0"
"2026-08-14T18:42:59.3754281-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:59.356","NVIDIA GeForce GTX 1650","573.22","56","4.04","300","405","0","0"
"2026-08-14T18:42:59.7587927-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:42:59.718","NVIDIA GeForce GTX 1650","573.22","56","4.09","300","405","0","0"
"2026-08-14T18:43:00.1984516-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:00.159","NVIDIA GeForce GTX 1650","573.22","56","4.18","300","405","0","0"
"2026-08-14T18:43:00.5845092-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:00.542","NVIDIA GeForce GTX 1650","573.22","56","4.15","300","405","0","0"
"2026-08-14T18:43:00.9960304-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:00.944","NVIDIA GeForce GTX 1650","573.22","56","4.18","300","405","0","0"
"2026-08-14T18:43:01.3827774-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:01.342","NVIDIA GeForce GTX 1650","573.22","56","4.16","300","405","0","0"
"2026-08-14T18:43:01.7605080-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:01.727","NVIDIA GeForce GTX 1650","573.22","56","4.10","300","405","0","0"
"2026-08-14T18:43:02.2079442-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:02.158","NVIDIA GeForce GTX 1650","573.22","56","4.14","300","405","0","0"
"2026-08-14T18:43:02.5950093-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:02.560","NVIDIA GeForce GTX 1650","573.22","56","4.08","300","405","0","0"
"2026-08-14T18:43:02.9636666-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:02.923","NVIDIA GeForce GTX 1650","573.22","55","4.10","300","405","0","0"
"2026-08-14T18:43:03.2948452-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:03.276","NVIDIA GeForce GTX 1650","573.22","55","4.10","300","405","0","0"
"2026-08-14T18:43:03.6174199-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:03.593","NVIDIA GeForce GTX 1650","573.22","55","4.10","300","405","0","0"
"2026-08-14T18:43:03.9498277-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:03.927","NVIDIA GeForce GTX 1650","573.22","55","4.12","300","405","0","0"
"2026-08-14T18:43:04.2642707-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:04.243","NVIDIA GeForce GTX 1650","573.22","55","4.15","300","405","0","0"
"2026-08-14T18:43:04.5746474-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:04.558","NVIDIA GeForce GTX 1650","573.22","55","4.08","300","405","0","0"
"2026-08-14T18:43:04.8789579-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:04.862","NVIDIA GeForce GTX 1650","573.22","55","4.12","300","405","0","0"
"2026-08-14T18:43:05.1800967-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:05.161","NVIDIA GeForce GTX 1650","573.22","55","4.04","300","405","0","0"
"2026-08-14T18:43:05.5128540-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:05.496","NVIDIA GeForce GTX 1650","573.22","56","5.02","1020","3500","0","0"
"2026-08-14T18:43:05.8203487-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:05.796","NVIDIA GeForce GTX 1650","573.22","56","22.52","1020","3500","0","0"
"2026-08-14T18:43:06.1150654-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:06.114","NVIDIA GeForce GTX 1650","573.22","59","34.16","1575","3500","0","0"
"2026-08-14T18:43:06.4567449-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:06.429","NVIDIA GeForce GTX 1650","573.22","59","33.69","1560","3500","0","0"
"2026-08-14T18:43:06.7532424-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:06.733","NVIDIA GeForce GTX 1650","573.22","60","34.20","1575","3500","81","38"
"2026-08-14T18:43:07.1144143-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:07.080","NVIDIA GeForce GTX 1650","573.22","60","32.21","1710","3500","81","38"
"2026-08-14T18:43:07.4646900-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:07.431","NVIDIA GeForce GTX 1650","573.22","61","32.07","1815","3500","81","38"
"2026-08-14T18:43:07.7903010-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:07.765","NVIDIA GeForce GTX 1650","573.22","61","17.77","1815","3500","78","38"
"2026-08-14T18:43:08.1152257-04:00","90","1","record","8000","10000","V5c","2","2026/08/14 18:43:08.097","NVIDIA GeForce GTX 1650","573.22","59","17.66","1815","3500","78","38"
"2026-08-14T18:43:08.7245353-04:00","91","1","record","8000","10000","V4","3","2026/08/14 18:43:08.699","NVIDIA GeForce GTX 1650","573.22","59","17.69","1815","3500","2","0"
"2026-08-14T18:43:09.0446372-04:00","91","1","record","8000","10000","V4","3","2026/08/14 18:43:09.016","NVIDIA GeForce GTX 1650","573.22","59","17.70","1815","3500","2","0"
"2026-08-14T18:43:09.3654074-04:00","91","1","record","8000","10000","V4","3","2026/08/14 18:43:09.348","NVIDIA GeForce GTX 1650","573.22","58","16.51","495","3401","2","0"
"2026-08-14T18:43:09.6893379-04:00","91","1","record","8000","10000","V4","3","2026/08/14 18:43:09.680","NVIDIA GeForce GTX 1650","573.22","58","11.55","360","3401","0","0"
"2026-08-14T18:43:10.0091435-04:00","91","1","record","8000","10000","V4","3","2026/08/14 18:43:09.984","NVIDIA GeForce GTX 1650","573.22","58","11.55","330","3401","0","0"
"2026-08-14T18:43:10.3204951-04:00","91","1","record","8000","10000","V4","3","2026/08/14 18:43:10.297","NVIDIA GeForce GTX 1650","573.22","58","11.52","330","3401","0","0"
"2026-08-14T18:43:10.6341276-04:00","91","1","record","8000","10000","V4","3","2026/08/14 18:43:10.617","NVIDIA GeForce GTX 1650","573.22","58","11.54","330","3401","0","0"
"2026-08-14T18:43:10.9565479-04:00","91","1","record","8000","10000","V4","3","2026/08/14 18:43:10.938","NVIDIA GeForce GTX 1650","573.22","58","6.63","330","810","0","0"
"2026-08-14T18:43:11.2562985-04:00","91","1","record","8000","10000","V4","3","2026/08/14 18:43:11.239","NVIDIA GeForce GTX 1650","573.22","57","6.64","330","810","0","0"
